###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
58949.562070 -18.846  0.805  -105   85 o  0   0.99 266.37407 -29.31596   576.30  8925.32 2.78 1.84 -53.9 -0.451 17.99 18.59 02a58949o0636o
58955.592485 -17.409  0.060  -395   24 o  0  12.46 266.37407 -29.31596  8006.89  1849.24 2.78 2.58 -13.2 -0.389 18.75 20.18 01a58955o0763o
58955.595744 -18.363  0.202  -164   33 o  0   2.63 266.37407 -29.31596  7990.31  1810.79 2.44 2.23 -16.3 -0.385 18.81 20.22 01a58955o0770o
58955.601378 -18.706  0.183  -120   22 o  0   9.59 266.37407 -29.31596  8041.15  1886.15 2.42 2.30 -36.5 -0.393 18.79 20.19 01a58955o0781o
58955.618044 -18.510  0.181  -143   26 o  0   5.15 266.37407 -29.31596  8063.58  1769.69 2.37 2.24 -38.0 -0.400 18.88 20.24 01a58955o0816o
58957.593522 -20.325  1.026   -27   28 o  0   0.69 266.37407 -29.31596  4476.00  8575.07 2.08 2.04 -69.2 -0.446 18.83 20.15 02a58957o0726o
58957.596749 -18.720  0.267  -118   32 o  0   1.15 266.37407 -29.31596  4493.27  8614.26 2.40 2.24  35.9 -0.433 18.68 20.05 02a58957o0733o
58957.603083 -19.966  0.945   -38   35 o  0   0.76 266.37407 -29.31596  4435.56  8538.77 2.31 2.07  32.1 -0.435 18.66 20.00 02a58957o0746o
58957.619244 -18.662  0.232  -124   29 o  0   5.46 266.37407 -29.31596  6137.53  1893.20 2.46 2.17  45.6 -0.449 18.79 20.09 02a58957o0780o
58957.635214 -18.679  0.297  -123   36 o  0   2.69 266.37407 -29.31596  6097.62  1954.46 2.37 2.13  48.7 -0.440 18.34 19.04 02a58957o0813o
58959.454570 -16.023  0.025 -1415   35 o  0  43.63 266.37407 -29.31596  7997.88  1847.80 3.37 2.99  -7.5 -0.316 18.41 19.73 01a58959o0477o
58959.457534 -17.143  0.063  -504   32 o  0   9.69 266.37407 -29.31596  7979.46  1810.12 3.14 2.74  -8.7 -0.324 18.42 19.76 01a58959o0483o
58959.462696 -16.746  0.041  -727   30 o  0 101.95 266.37407 -29.31596  8037.66  1887.36 3.20 2.81 -12.0 -0.322 18.49 19.83 01a58959o0494o
58959.473439 -16.563  0.047  -860   40 o  0  14.54 266.37407 -29.31596  8057.15  1769.38 2.77 2.52 -16.5 -0.349 18.59 19.82 01a58959o0516o
58961.550907 -20.319  0.491   -27   13 c  0   1.41 266.37407 -29.31596  4466.54  8579.66 2.37 2.31  36.3 -0.418 19.41 21.05 02a58961o0689c
58961.553725 -19.455  0.265   -60   16 c  0   1.10 266.37407 -29.31596  4489.02  8616.40 2.38 2.35 -65.0 -0.419 19.40 21.04 02a58961o0695c
58961.559334 -20.013  0.401   -36   14 c  0   1.17 266.37407 -29.31596  4431.32  8537.33 2.36 2.34 -23.7 -0.417 19.40 21.06 02a58961o0707c
58961.569620 -19.626  0.236   -51   12 c  0   2.71 266.37407 -29.31596  4413.60  8655.08 2.50 2.38 -54.0 -0.420 19.42 21.06 02a58961o0728c
58963.521384 -20.709  2.136   -19   40 o  0   0.81 266.37407 -29.31596  1515.59  5435.28 2.02 1.93 -18.3 -0.420 18.39 19.50 01a58963o0607o
58963.524608 -19.759  1.154   -45   52 o  0   0.64 266.37407 -29.31596  1497.28  5397.21 2.09 2.02  -6.9 -0.422 18.44 19.57 01a58963o0614o
58963.534774 -18.937  0.747   -97   72 o  0   0.91 266.37407 -29.31596  1554.50  5475.94 2.12 1.85  -8.8 -0.411 17.53 18.56 01a58963o0635o
58963.542275 -21.112  3.404   -13   44 o  0   2.81 266.37407 -29.31596  1576.82  5361.35 2.37 2.01  -1.7 -0.393 18.11 19.24 01a58963o0651o
58965.549218 -19.653  0.334   -50   17 c  0   1.25 266.37407 -29.31596  2841.41  2974.99 2.44 2.37 -64.6 -0.412 19.10 20.86 02a58965o0692c
58965.552888 -19.683  0.317   -49   15 c  0   1.08 266.37407 -29.31596  2861.04  3012.91 2.41 2.31 -64.1 -0.416 19.07 20.86 02a58965o0700c
58965.558868 -20.185  0.571   -31   18 c  0   0.98 266.37407 -29.31596  2800.92  2935.71 2.49 2.37  32.1 -0.409 19.08 20.85 02a58965o0713c
58965.570730 -19.887  0.387   -40   16 c  0   1.20 266.37407 -29.31596  2783.48  3051.59 2.44 2.39 -62.4 -0.410 18.94 20.74 02a58965o0738c
58967.530337 -19.478  0.526   -59   31 o  0   0.92 266.37407 -29.31596  1516.37  5439.06 1.94 1.79 -12.2 -0.432 18.91 20.02 01a58967o0656o
58967.533560 -20.106  0.732   -33   24 o  0   6.87 266.37407 -29.31596  1498.10  5400.40 2.34 1.90  -8.8 -0.403 18.85 20.01 01a58967o0663o
58967.539555 -19.616  0.586   -52   30 o  0   1.79 266.37407 -29.31596  1556.81  5479.81 1.89 1.81 -14.9 -0.434 18.92 19.93 01a58967o0676o
58967.549717 -19.741  0.461   -46   21 o  0   1.51 266.37407 -29.31596  1578.66  5364.37 2.09 1.82  -8.6 -0.418 18.87 19.92 01a58967o0697o
58969.531323 -19.502  0.294   -57   17 c  0   1.26 266.37407 -29.31596  2840.16  2976.05 2.71 2.40  35.4 -0.400 19.07 20.98 02a58969o0649c
58969.533614 -18.868  0.145  -103   15 c  0   3.96 266.37407 -29.31596  2861.64  3013.58 2.69 2.53  34.2 -0.400 19.03 20.98 02a58969o0654c
58969.536358 -20.052  0.438   -35   15 c  0   1.10 266.37407 -29.31596  2800.94  2937.88 2.68 2.34  33.8 -0.405 19.14 21.01 02a58969o0660c
58969.541845 -19.292  0.221   -70   15 c  0   1.82 266.37407 -29.31596  2782.31  3052.30 2.62 2.45  28.7 -0.403 19.14 20.99 02a58969o0672c
58971.518822 -18.378  0.162  -162   26 o  0   6.64 266.37407 -29.31596  3902.39  1581.88 2.68 2.17  -4.3 -0.388 18.83 19.93 01a58971o0617o
58971.523064 -18.475  0.189  -148   28 o  0   5.82 266.37407 -29.31596  3882.39  1542.92 2.57 2.17  -3.2 -0.398 18.85 19.96 01a58971o0626o
58971.527673 -18.301  0.141  -174   24 o  0   7.08 266.37407 -29.31596  3940.80  1622.91 2.70 2.23  -8.7 -0.387 18.81 19.97 01a58971o0636o
58971.539664 -18.219  0.115  -187   22 o  0   8.26 266.37407 -29.31596  3952.65  1504.67 2.38 2.13  -5.7 -0.398 18.87 19.99 01a58971o0661o
58973.510081 -19.052  0.430   -87   37 o  0   0.66 266.37407 -29.31596  6492.72  7030.31 2.40 1.93  35.2 -0.417 18.65 19.47 02a58973o0598o
58973.511910 -20.296  1.845   -28   51 o  0   0.28 266.37407 -29.31596  6511.91  7068.80 2.36 1.92  34.9 -0.432 18.71 19.48 02a58973o0602o
58973.515568 -20.637  1.323   -20   27 o  0   1.16 266.37407 -29.31596  6454.04  6991.52 2.35 1.86  37.8 -0.448 18.69 19.50 02a58973o0610o
58973.521057 -18.797  0.302  -110   33 o  0   1.11 266.37407 -29.31596  6434.12  7106.44 2.58 1.96  34.0 -0.436 18.62 19.51 02a58973o0622o
58975.595034 -19.629  0.626   -51   32 o  0   1.14 266.37407 -29.31596  6705.01  8965.29 2.06 2.01 -62.1 -0.403 18.46 18.84 01a58975o0468o
58975.598277 -19.573  0.836   -54   45 o  0   0.50 266.37407 -29.31596  6724.89  9002.37 2.18 2.04  27.0 -0.385 18.45 18.84 01a58975o0475o
58975.604726 -17.514  0.099  -358   35 o  0   5.22 266.37407 -29.31596  6667.63  8924.36 2.78 2.62  27.3 -0.350 18.23 18.82 01a58975o0489o
58975.609805 -19.006  0.315   -91   29 o  0   1.93 266.37407 -29.31596  6650.19  9041.53 2.50 2.35  20.4 -0.352 18.30 18.84 01a58975o0500o
58975.619599 -21.427  4.507   -10   44 o  0   1.10 266.37407 -29.31596  6687.16  8984.64 2.58 2.45  25.7 -0.370 18.24 18.68 01a58975o0521o
58981.541312 -19.029  0.562   -89   50 o  0   0.70 266.37407 -29.31596  1648.84  7362.06 2.11 2.09 -48.6 -0.470 18.69 19.35 02a58981o0668o
58981.544513 -19.399  0.794   -63   50 o  0   0.64 266.37407 -29.31596  1629.91  7324.20 2.13 2.05  24.3 -0.471 18.62 19.35 02a58981o0675o
58981.550468 -19.111  0.833   -82   69 o  0   0.54 266.37407 -29.31596  1688.95  7402.80 2.07 1.97  34.0 -0.480 18.72 19.36 02a58981o0688o
58981.560999 -19.557  0.787   -55   43 o  0   2.64 266.37407 -29.31596  1710.10  7291.21 2.41 1.96  33.4 -0.439 18.74 19.36 02a58981o0711o
58981.615904 -18.155  0.302  -199   60 o  0   1.34 266.37407 -29.31596  1674.80  7350.68 2.31 2.15  54.5 -0.430 18.54 19.05 02a58981o0828o
58983.493322 -19.625  0.461   -51   24 o  0   2.25 266.37407 -29.31596  9210.86  9298.12 2.19 2.03  24.5 -0.390 18.46 20.01 01a58983o0554o
58983.496085 -19.233  0.265   -74   20 o  0   4.09 266.37407 -29.31596  9190.39  9258.97 2.16 1.99  22.8 -0.394 18.46 20.04 01a58983o0560o
58983.518704 -19.471  0.532   -59   31 o  0   3.11 266.37407 -29.31596  9258.73  9334.42 2.20 2.05  40.7 -0.392 18.46 19.98 01a58983o0608o
58983.521475 -19.284  0.297   -70   21 o  0   8.94 266.37407 -29.31596  9278.41  9217.34 2.29 2.09  32.6 -0.396 18.47 20.02 01a58983o0614o
58985.492161 -20.014  0.411   -36   15 c  0   1.04 266.37407 -29.31596  8896.18  3183.34 2.48 2.32 -66.6 -0.414 19.49 21.08 02a58985o0558c
58985.496288 -19.960  0.326   -38   12 c  0   2.60 266.37407 -29.31596  8918.89  3222.09 2.43 2.31 -70.8 -0.414 19.49 21.07 02a58985o0567c
58985.503989 -20.737  0.839   -18   16 c  0   0.76 266.37407 -29.31596  8856.17  3144.51 2.45 2.38 -68.3 -0.414 19.49 21.04 02a58985o0583c
58985.509279 -19.374  0.257   -65   17 c  0   2.18 266.37407 -29.31596  1710.23  7278.95 2.40 2.33  12.9 -0.435 19.45 21.03 02a58985o0594c
58987.481594 -18.362  0.149  -164   24 o  0   4.83 266.37407 -29.31596  3730.06  5848.66 2.57 2.07  -6.7 -0.363 18.93 20.22 01a58987o0540o
58987.484366 -19.614  0.540   -52   28 o  0   1.81 266.37407 -29.31596  3709.85  5810.04 2.39 1.96  -5.9 -0.388 18.96 20.26 01a58987o0546o
58987.487589 -18.877  0.176  -102   18 o  0   9.96 266.37407 -29.31596  3770.07  5888.41 2.73 2.19  -6.6 -0.348 18.91 20.27 01a58987o0553o
58987.497726 -18.402  0.117  -158   18 o  0   9.85 266.37407 -29.31596  3790.43  5773.54 2.70 2.14  -6.6 -0.347 18.98 20.31 01a58987o0575o
58989.467360 -19.280  0.264   -70   19 c  0   1.18 266.37407 -29.31596  2461.19  6763.10 2.57 2.54 -33.1 -0.419 19.17 21.16 02a58989o0506c
58989.470128 -19.835  0.278   -42   12 c  0   2.52 266.37407 -29.31596  2480.94  6800.96 2.42 2.37 -44.4 -0.414 19.28 21.18 02a58989o0512c
58989.475157 -19.451  0.232   -60   14 c  0   2.18 266.37407 -29.31596  2421.71  6724.16 2.54 2.38  27.8 -0.406 19.34 21.20 02a58989o0523c
58989.480199 -20.606  0.699   -21   14 c  0   1.13 266.37407 -29.31596  2403.11  6840.58 2.33 2.29  19.4 -0.420 19.30 21.19 02a58989o0534c
58991.457782 -19.307  0.352   -69   24 o  0   3.77 266.37407 -29.31596  3725.12  5845.79 2.22 1.90  -5.6 -0.402 19.06 20.33 01a58991o0488o
58991.460086 -18.843  0.312  -105   33 o  0   3.10 266.37407 -29.31596  3705.68  5807.51 2.17 1.84  -7.2 -0.408 19.12 20.34 01a58991o0493o
58991.462851 -19.734  0.478   -46   22 o  0   7.59 266.37407 -29.31596  3764.88  5885.47 2.28 1.89  -3.4 -0.391 19.00 20.38 01a58991o0499o
58991.468848 -19.489  0.546   -58   32 o  0   1.10 266.37407 -29.31596  3783.71  5770.09 2.05 1.83  -4.4 -0.416 19.07 20.36 01a58991o0512o
58993.538027 -19.171  0.179   -78   14 c  0   2.16 266.37407 -29.31596  8082.81  3795.87 2.63 2.53  75.6 -0.397 19.25 21.13 02a58993o0365c
58993.541233 -18.997  0.198   -91   18 c  0   1.51 266.37407 -29.31596  8064.46  3754.82 2.63 2.49 -78.2 -0.399 19.20 21.13 02a58993o0372c
58993.547186 -19.558  0.240   -55   13 c  0   2.27 266.37407 -29.31596  8122.10  3834.23 2.59 2.48 -89.0 -0.405 19.27 21.11 02a58993o0385c
58993.557724 -19.835  0.350   -42   15 c  0   1.78 266.37407 -29.31596  8142.84  3719.28 2.63 2.53  89.5 -0.398 19.25 21.08 02a58993o0408c
58995.521289 -19.968  0.839   -37   31 o  0   1.32 266.37407 -29.31596  6737.44  2765.81 2.55 1.98  -2.3 -0.388 18.61 19.71 01a58995o0626o
58995.525925 -20.039  0.862   -35   30 o  0   0.85 266.37407 -29.31596  6756.50  2805.15 2.35 1.97  -4.6 -0.389 18.63 19.67 01a58995o0636o
58995.559533 -17.524  0.490  -355  174 o  0   1.04 266.37407 -29.31596  6694.93  2728.60 2.54 2.10   3.8 -0.364 16.51 17.68 01a58995o0708o
58995.587190 -18.680  0.320  -122   39 o  0   1.13 266.37407 -29.31596  6680.51  2846.10 2.47 2.02   2.5 -0.378 18.18 19.33 01a58995o0767o
58997.461881 -20.281  0.491   -28   14 c  0   1.02 266.37407 -29.31596  7339.99   937.59 2.29 2.24 -74.5 -0.427 19.41 21.01 02a58997o0480c
58997.468330 -20.133  0.431   -32   14 c  0   0.87 266.37407 -29.31596  7365.24   972.62 2.33 2.15 -63.5 -0.438 19.40 21.02 02a58997o0494c
58997.470163 -20.416  0.505   -25   12 c  0   1.25 266.37407 -29.31596  7305.08   896.08 2.31 2.25  75.8 -0.429 19.39 21.01 02a58997o0498c
58997.475242 -19.844  0.297   -42   12 c  0   1.64 266.37407 -29.31596  7288.54  1008.84 2.38 2.18 -62.9 -0.440 19.38 21.01 02a58997o0509c
58999.445277 -19.955  0.716   -38   27 o  0   1.15 266.37407 -29.31596  3825.57  7779.24 2.41 1.83  -5.7 -0.386 19.05 20.20 01a58999o0457o
58999.447581 -19.181  0.342   -77   26 o  0   2.53 266.37407 -29.31596  3806.63  7740.84 2.36 1.85  -6.8 -0.381 19.07 20.21 01a58999o0462o
58999.453125 -18.840  0.250  -106   26 o  0   3.52 266.37407 -29.31596  3868.93  7819.63 2.37 1.85  -7.6 -0.388 19.05 20.24 01a58999o0474o
58999.462506 -18.310  0.151  -172   26 o  0   5.60 266.37407 -29.31596  3890.86  7705.39 2.59 1.92  -4.3 -0.375 19.03 20.32 01a58999o0493o
59001.498995 -18.332  0.187  -169   32 o  0   4.07 266.37407 -29.31596  3204.84  9615.17 2.38 2.24 -52.4 -0.445 18.81 19.81 02a59001o0489o
59001.503146 -18.407  0.252  -157   40 o  0   1.73 266.37407 -29.31596  3185.31  9576.81 2.37 2.23 -58.8 -0.430 18.75 19.84 02a59001o0498o
59001.516234 -19.118  0.440   -82   36 o  0   3.47 266.37407 -29.31596  3243.24  9654.02 2.36 2.26 -66.9 -0.444 18.84 19.98 02a59001o0525o
59001.522985 -18.321  0.274  -170   47 o  0   1.91 266.37407 -29.31596  3265.01  9539.03 2.52 2.36 -61.5 -0.445 18.85 20.11 02a59001o0539o
59003.397141 -18.129  0.172  -203   35 o  0   3.72 266.37407 -29.31596  6186.71  3904.23 2.46 2.15  -7.2 -0.378 18.50 19.02 01a59003o0318o
59003.400365 -18.953  0.353   -95   34 o  0   2.59 266.37407 -29.31596  6167.02  3865.69 2.41 2.00  -6.6 -0.377 18.53 19.04 01a59003o0325o
59003.406809 -18.408  0.174  -157   27 o  0   6.41 266.37407 -29.31596  6224.48  3943.15 2.74 2.39  -6.4 -0.360 18.37 19.04 01a59003o0339o
59003.416951 -16.331  0.028 -1065   30 o  0  39.19 266.37407 -29.31596  6247.62  3828.13 3.12 2.47  -7.0 -0.314 18.30 19.08 01a59003o0361o
59009.517378 -18.549  0.277  -138   38 o  0   2.73 266.37407 -29.31596  5184.66  9526.37 2.65 2.17  48.9 -0.399 18.48 19.19 02a59009o0224o
59009.520612 -18.438  0.317  -153   49 o  0   1.94 266.37407 -29.31596  5165.10  9488.22 2.42 2.18  60.9 -0.406 18.32 19.16 02a59009o0231o
59009.527513 -18.187  0.218  -193   42 o  0   2.73 266.37407 -29.31596  5224.15  9571.30 2.51 2.24  55.6 -0.410 18.30 19.11 02a59009o0246o
59009.539487 -18.730  0.358  -117   42 o  0   2.39 266.37407 -29.31596  5246.01  9452.04 2.39 2.19  71.0 -0.422 18.41 19.13 02a59009o0272o
59011.457666 -18.654  0.244  -125   31 o  0   2.23 266.37407 -29.31596  9302.09   816.96 2.82 2.36 -11.8 -0.355 18.77 19.88 01a59011o0476o
59011.461351 -17.853  0.114  -262   30 o  0   3.41 266.37407 -29.31596  9320.99   857.03 2.78 2.63 -22.1 -0.369 18.81 19.90 01a59011o0484o
59011.467895 -19.120  0.358   -82   29 o  0   1.70 266.37407 -29.31596  9260.33   777.77 2.55 2.38 -43.0 -0.359 18.88 19.96 01a59011o0498o
59011.478944 -17.821  0.097  -270   26 o  0   6.89 266.37407 -29.31596  9241.61   893.41 2.77 2.55 -32.5 -0.360 18.86 20.03 01a59011o0522o
59015.444242 -19.253  0.374   -72   27 o  0   1.40 266.37407 -29.31596  9302.53   820.66 2.51 2.10 -14.4 -0.386 19.03 20.25 01a59015o0446o
59015.449353 -18.210  0.103  -189   20 o  0   9.26 266.37407 -29.31596  9321.72   859.51 2.77 2.45 -16.9 -0.331 18.93 20.28 01a59015o0457o
59015.452577 -18.867  0.234  -103   24 o  0   2.58 266.37407 -29.31596  9262.27   779.97 2.64 2.33 -20.2 -0.369 18.93 20.29 01a59015o0464o
59015.487672 -19.104  0.257   -83   21 o  0   1.62 266.37407 -29.31596  9243.40   895.64 2.56 2.24  -8.2 -0.367 19.00 20.39 01a59015o0539o
59016.455392 -18.253  0.096  -181   18 c  0   4.56 266.37407 -29.31596  9682.88  7433.95 2.84 2.69  54.5 -0.397 18.95 21.10 02a59016o0460c
59016.484551 -18.499  0.142  -145   20 c  0   1.97 266.37407 -29.31596  9665.15  7401.26 2.86 2.60  47.4 -0.401 18.89 21.03 02a59016o0522c
59016.488989 -18.635  0.157  -128   20 c  0   2.25 266.37407 -29.31596  9726.10  7478.86 2.82 2.66  56.0 -0.398 18.87 20.95 02a59016o0531c
59016.499415 -18.546  0.112  -138   16 c  0   2.95 266.37407 -29.31596  9748.00  7363.00 2.85 2.65  52.1 -0.398 18.78 20.91 02a59016o0553c
59017.469159 -18.307  0.116  -173   20 c  0   3.14 266.37407 -29.31596  9676.49  7435.66 2.84 2.64  49.1 -0.404 18.97 21.25 02a59017o0490c
59017.471953 -18.462  0.097  -150   14 c  0   3.59 266.37407 -29.31596  9656.98  7398.43 2.82 2.62  53.5 -0.409 18.99 21.25 02a59017o0496c
59017.504203 -18.347  0.104  -166   17 c  0   3.37 266.37407 -29.31596  9718.48  7478.32 2.93 2.67  50.7 -0.397 18.95 21.18 02a59017o0565c
59017.532894 -18.553  0.128  -138   18 c  0   2.84 266.37407 -29.31596  9740.91  7367.54 2.78 2.60  48.5 -0.401 18.97 21.13 02a59017o0626c
59019.465335  11.567  0.592 85758 50730 o  0   0.90 266.37407 -29.31596  1051.19  5126.66 2.32 1.84  -9.0 -0.406 11.82 13.28 01a59019o0492o
59019.471853  13.136  0.535 20207 10812 o  0   1.04 266.37407 -29.31596   990.93  5050.31 2.03 1.74 -14.3 -0.402 12.13 13.33 01a59019o0506o
59019.506437  17.414  0.655   393  258 o  0   1.02 266.37407 -29.31596   974.82  5163.90 2.16 1.93 -18.9 -0.389 16.13 17.31 01a59019o0580o
59021.438877 -19.233  0.254   -74   19 c  0   1.03 266.37407 -29.31596  1973.91  1633.56 2.46 2.34 -71.8 -0.446 19.41 21.05 02a59021o0423c
59021.443547 -19.384  0.246   -64   16 c  0   1.80 266.37407 -29.31596  1958.46  1599.54 2.62 2.33 -61.4 -0.447 19.36 20.98 02a59021o0433c
59021.478753 -19.910  0.431   -39   17 c  0   1.55 266.37407 -29.31596  2019.27  1677.32 2.55 2.39 -80.0 -0.436 19.35 21.04 02a59021o0509c
59021.484281 -19.699  0.357   -48   17 c  0   1.38 266.37407 -29.31596  2035.32  1562.62 2.47 2.32 -87.7 -0.438 19.19 20.80 02a59021o0521c
59023.448188  22.415  6.682     4   26 o  0   0.56 266.37407 -29.31596  1030.43  5089.61 2.07 1.90 -20.7 -0.411 18.38 20.20 01a59023o0361o
59023.451876 -19.906  0.880   -40   35 o  0   0.40 266.37407 -29.31596  1050.95  5126.83 1.98 1.83 -19.8 -0.418 18.15 19.88 01a59023o0369o
59023.485667 -19.593  0.458   -53   24 o  0   1.02 266.37407 -29.31596   992.64  5049.29 2.06 1.94 -20.4 -0.426 18.25 19.95 01a59023o0441o
59023.491234 -20.772  1.076   -18   19 o  0   0.68 266.37407 -29.31596   973.49  5164.97 1.94 1.83 -26.3 -0.418 18.42 20.32 01a59023o0453o
59027.446708 -20.092  0.588   -33   20 o  0   1.37 266.37407 -29.31596  3335.55  1147.47 2.23 1.86  -6.7 -0.412 18.94 20.61 01a59027o0448o
59027.449931 -20.787  1.228   -18   22 o  0   0.64 266.37407 -29.31596  3355.51  1186.79 2.20 1.82  -5.1 -0.406 18.98 20.62 01a59027o0455o
59027.485151 -21.743  2.453    -7   18 o  0   1.48 266.37407 -29.31596  3295.06  1108.52 2.26 1.98  -0.2 -0.404 18.76 20.56 01a59027o0530o
59027.490689 -19.427  0.544   -62   34 o  0   0.29 266.37407 -29.31596  3277.28  1224.93 2.21 1.94  -5.2 -0.403 18.92 20.56 01a59027o0542o
59029.409258 -17.857  0.229  -261   60 o  0   1.44 266.37407 -29.31596  7560.51  5632.28 2.57 1.91  37.1 -0.456 18.76 20.05 02a59029o0360o
59029.412466 -18.486  0.361  -146   53 o  0   1.50 266.37407 -29.31596  7541.09  5595.08 2.64 1.95  37.0 -0.452 18.74 20.05 02a59029o0367o
59029.419379 -19.054  0.400   -87   35 o  0   1.20 266.37407 -29.31596  7600.75  5667.18 2.26 1.91  41.1 -0.471 18.78 20.02 02a59029o0382o
59029.431346 -18.762  0.280  -114   32 o  0   2.91 266.37407 -29.31596  7624.62  5553.67 2.29 1.93  40.5 -0.455 18.84 20.04 02a59029o0408o
59031.354460 -19.011  0.272   -90   24 o  0   1.37 266.37407 -29.31596  7215.71  9418.17 2.31 1.91   2.7 -0.366 18.51 19.32 01a59031o0246o
59031.357223 -19.086  0.274   -84   23 o  0   3.93 266.37407 -29.31596  7196.29  9378.80 2.24 1.94   1.0 -0.364 18.57 19.32 01a59031o0252o
59031.364169 -19.404  0.358   -63   22 o  0   8.27 266.37407 -29.31596  7260.46  9458.15 2.41 2.02   5.2 -0.357 18.46 19.33 01a59031o0266o
59031.374796 -19.317  0.503   -68   34 o  0   2.42 266.37407 -29.31596  7279.79  9340.49 2.54 1.88   0.9 -0.356 18.54 19.36 01a59031o0289o
59037.439550 -18.960  0.390   -95   37 o  0   1.95 266.37407 -29.31596   183.56  3643.65 2.11 2.05  66.5 -0.436 18.41 19.08 02a59037o0424o
59037.446903 -19.295  0.537   -70   37 o  0   1.69 266.37407 -29.31596   164.80  3603.91 2.12 2.08  89.0 -0.455 18.47 19.06 02a59037o0440o
59037.457026 -19.552  0.838   -55   46 o  0   1.31 266.37407 -29.31596   225.43  3683.64 2.09 2.02  65.0 -0.447 18.46 19.00 02a59037o0462o
59037.458861 -18.309  0.320  -172   55 o  0   0.89 266.37407 -29.31596 10030.77  3655.06 2.45 1.98 -61.2 -0.445 18.03 19.07 02a59037o0466o
59037.467615 -19.007  0.361   -91   33 o  0   2.21 266.37407 -29.31596   247.80  3566.94 2.12 2.05  76.2 -0.448 18.41 18.96 02a59037o0485o
59037.468986 -18.821  0.398  -108   43 o  0   1.56 266.37407 -29.31596 10011.17  3617.93 2.50 2.07 -61.3 -0.441 18.03 19.03 02a59037o0488o
59037.472198 -18.753  0.586  -114   67 o  0   1.27 266.37407 -29.31596 10070.71  3695.02 2.46 2.07 -60.6 -0.440 18.03 19.01 02a59037o0495o
59037.478651 -18.811  0.543  -108   59 o  0   0.62 266.37407 -29.31596 10088.06  3577.90 2.17 2.01 -58.3 -0.426 18.03 19.01 02a59037o0509o
59039.415960 -18.882  0.215  -102   22 o  0   9.32 266.37407 -29.31596  4917.70  4810.52 2.66 2.45  -3.4 -0.374 18.68 19.84 01a59039o0384o
59039.419181 -18.353  0.187  -166   31 o  0   3.22 266.37407 -29.31596  4937.05  4848.30 2.68 2.48  10.9 -0.367 18.66 19.83 01a59039o0391o
59039.425168 -19.054  0.308   -87   27 o  0   1.54 266.37407 -29.31596  4879.12  4771.59 2.43 2.21  -0.2 -0.376 18.76 19.82 01a59039o0404o
59039.435395 -18.701  0.181  -120   22 o  0   3.14 266.37407 -29.31596  4861.29  4884.79 2.76 2.44   2.8 -0.359 18.64 19.78 01a59039o0426o
59041.395142 -18.744  0.220  -115   25 o  0   4.99 266.37407 -29.31596   192.29  3638.51 2.18 2.06 -71.9 -0.453 18.97 20.47 02a59041o0322o
59041.398343 -18.942  0.276   -96   27 o  0   2.91 266.37407 -29.31596   173.07  3600.81 2.12 2.06 -79.6 -0.458 18.95 20.43 02a59041o0329o
59041.400662 -19.034  0.288   -88   25 o  0   7.35 266.37407 -29.31596 10033.71  3646.19 2.27 2.05 -60.8 -0.467 18.51 20.46 02a59041o0334o
59041.403863 -18.197  0.164  -191   31 o  0   3.23 266.37407 -29.31596 10014.09  3608.74 2.39 2.24 -64.7 -0.449 18.33 20.41 02a59041o0341o
59041.404321 -19.218  0.376   -75   28 o  0   5.27 266.37407 -29.31596   232.43  3682.28 2.17 2.11  88.4 -0.445 18.96 20.34 02a59041o0342o
59041.409357 -18.534  0.240  -140   34 o  0   3.81 266.37407 -29.31596 10073.06  3688.10 2.53 2.30 -62.6 -0.444 18.45 20.35 02a59041o0353o
